feature	lfc_(Intercept)	lfc_regionTw	lfc_mol_typeRNA	lfc_region:mol_type	se_(Intercept)	se_regionTw	se_mol_typeRNA	se_region:mol_type	W_(Intercept)	W_regionTw	W_mol_typeRNA	W_region:mol_type	p_(Intercept)	p_regionTw	p_mol_typeRNA	p_region:mol_type	q_(Intercept)	q_regionTw	q_mol_typeRNA	q_region:mol_type	diff_(Intercept)	diff_regionTw	diff_mol_typeRNA	diff_regionTw:mol_typeRNA	passed_ss_(Intercept)	passed_ss_regionTw	passed_ss_mol_typeRNA	passed_ss_region:mol_type
COG0344	-1.6868375126327522	1.5931811448602986	1.1382069635318304	0.06022037527842102	0.2136319751950009	0.2902637255151174	0.3659321222933255	0.4631704877337578	-7.895997362253593	5.4887366378039655	3.110431946773619	0.1300177296983508	1.0231273442536102e-10	9.72529794271893e-7	0.002916166099019916	0.897010153358287	6.562256336220042e-10	5.023302860678715e-6	0.006181848473830354	0.9195929616688294	TRUE	TRUE	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE
COG0345	0.024134510154842945	-0.07701178458285764	0.23186294953670122	-0.2881619398393716	0.1733869335627433	0.2233527674525677	0.24933165554138165	0.32835213674564456	0.1391945151744057	-0.3447988823295518	0.9299378734451104	-0.877600318656047	0.8897439692773532	0.7316246227617478	0.35699584801662865	0.38453666770736894	0.9169756858179196	0.8798590071811953	0.4246601425795631	0.5054982771438461	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	TRUE
COG0346	-0.15332459829457834	0.506714815146895	0.23193143049748738	-0.3632034647354442	0.2154852027476069	0.26595387213806665	0.2830001568298132	0.38019021539877623	-0.7115319118880014	1.9052733132753197	0.819545236637318	-0.9553203897014686	0.4797652736694482	0.06302226043535922	0.4173844687186723	0.34521579600081986	0.5722540832392397	0.1324753637722857	0.4820845677614744	0.4656955768855436	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE	TRUE
COG0350	0.25952176356151047	0.16736455661077124	-0.23801713632876217	-0.6971709341051479	0.21322005543749886	0.2889390382711681	0.3193600422470982	0.4253938825724572	1.2171545637628072	0.5792382975044732	-0.7452940407134634	-1.6388833094852957	0.22794658203900228	0.5649192298998842	0.4596802649908064	0.10784421467170525	0.31477481478729735	0.7714337475734628	0.523682592061745	0.19568416568928074	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE
COG0351	-0.527796492428366	0.3258576571002187	-0.1375318218251933	1.5985648037621256	0.20549701143647095	0.2772584616767581	0.31069866502210425	0.41096195948394676	-2.5683901130189106	1.1752848051220885	-0.44265340443419277	3.889812102729595	0.012561834656762933	0.24503571837212132	0.6598618414337073	2.943349762071409e-4	0.024797939666281733	0.4141482074030738	0.7176509840685849	0.003049589013838483	TRUE	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE	TRUE
COG0352	-0.4606114849567954	0.054112720348553564	0.016857504791093617	0.8568116146883806	0.18946874852514498	0.2473532409142475	0.28969695798671274	0.37571727477235095	-2.4310683874901207	0.21876697531249803	0.05819013395324228	2.280469044729251	0.018113436382208716	0.8277443968827636	0.9538396430923535	0.02722735879555499	0.03470090492915477	0.9308801791533198	0.9619133478997863	0.07259759559471972	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE
COG0353	-0.2867085346244733	0.22142246951996483	0.1682235222981032	0.269884255025357	0.1765206790453559	0.22790897523656542	0.2566025672804942	0.336718461276253	-1.624220664542115	0.9715390510186459	0.6555800438045376	0.8015130919832062	0.10946611761732868	0.33611510134294886	0.515458435472314	0.4271843180976581	0.1679887571848751	0.5360086907572892	0.5800563756503996	0.5416363077400429	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE
COG0355	-1.3267275413941133	0.026142784873456434	2.7845515305608193	0.298675136671334	0.20494659979067748	0.2736771493770305	0.2941003342191581	0.39601707638597644	-6.4735279470319025	0.09552417851824707	9.468032526905676	0.7541976204587488	1.2602481644105124e-8	0.9242373830363351	8.550613919746165e-13	0.4542204011106684	5.9002527697401256e-8	0.97373023928798	2.0509760237637722e-11	0.5685060202607437	TRUE	FALSE	TRUE	FALSE	TRUE	TRUE	TRUE	TRUE
COG0356	-0.8427660151351624	0.010231641671060302	1.6275919803929841	0.7124921291720357	0.23041664153867125	0.3142615023310032	0.33504243093260566	0.4544114415505108	-3.6575744247783395	0.03255773168258958	4.85786822839874	1.5679449591782288	4.976722053948031e-4	0.9741226535850898	7.2988742779024055e-6	0.12153602464860803	0.0013025770278718984	0.990712198391202	2.9930512554115016e-5	0.21335379838736276	TRUE	FALSE	TRUE	FALSE	TRUE	TRUE	TRUE	TRUE
COG0357	-0.1978996075677644	0.17026906795473673	-0.4047085667985601	1.116985133422109	0.2009222822921309	0.2714417126193528	0.3045606424628076	0.40264533402069896	-0.9849560004501059	0.6272767229165985	-1.3288275317713856	2.774116670540351	0.3283550481592078	0.5331347590494514	0.18976614920330045	0.007754869466141505	0.42525864595175505	0.7479006656092216	0.24964727817804588	0.028647207669227372	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	FALSE	TRUE
COG0358	0.1926900616351538	0.08124574003217813	-1.6036406959385745	0.959762382433097	0.21772662080244595	0.296085850176499	0.34722312207428774	0.45286710504631045	0.8850091960504496	0.2743992662389875	-4.618473235188175	2.1193024879450033	0.37968468428599755	0.7850328485020117	3.1714603433925334e-5	0.039880195050200226	0.4764331690551635	0.907832085389182	1.0931549333228989e-4	0.09698641879569528	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	TRUE	TRUE
COG0359	-0.8811961854288008	0.34968967522290234	2.182164949893243	-0.9218491957576105	0.19094625398866538	0.25780152197303813	0.27958958476510676	0.375328734275009	-4.614891190696566	1.3564298323245516	7.804886407791471	-2.4561114339893777	1.7954501737156326e-5	0.1794490780139119	4.954978802085391e-11	0.016604468868534367	5.821913433659394e-5	0.3232668061752672	7.415528104659418e-10	0.04987036876295656	TRUE	FALSE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE
COG0360	-1.1088174035351686	-0.016196422601754676	2.579609203527084	-0.10160918561091849	0.17831180991426845	0.23217217106907037	0.25271824888752165	0.33707230703282326	-6.218418197136147	-0.06976039603358104	10.207451242174448	-0.3014462579419912	3.864904538588779e-8	0.9446426636512328	1.365960542994185e-13	0.7643829574162545	1.6792674558483752e-7	0.9810612716804915	4.429253538486699e-12	0.8245939939718818	TRUE	FALSE	TRUE	FALSE	TRUE	TRUE	TRUE	TRUE
COG0361	-1.2227138089406324	-0.45333983932962135	3.412719755448535	-0.4210102415448034	0.17685769979858976	0.23531679365260222	0.25689883664078605	0.3430163243077686	-6.913545807352981	-1.9265086536870215	13.284294316289328	-1.2273766923321565	2.0549417892610364e-9	0.05920071081325795	7.111228133193737e-18	0.22553614729741037	1.0805414633621846e-8	0.12489210196869237	7.7823502882638965e-16	0.33593258473380233	TRUE	FALSE	TRUE	FALSE	TRUE	FALSE	TRUE	TRUE
COG0362	-0.683199954639821	0.2044293221014706	0.4340878694051586	1.1256583218660563	0.26262340534303863	0.35273128989361235	0.3971264037660144	0.524611500370599	-2.60144351470664	0.5795610652038518	1.0930722945858866	2.145698904943682	0.011565074200310839	0.5646780736988355	0.2795052071470971	0.03683010946727834	0.023196385938996884	0.7714337475734628	0.3451435950032207	0.09173473922788673	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE
COG0363	-0.19086937790591266	-0.07579127558576368	-0.32374608490529283	1.0779466489901313	0.18115069473043208	0.24378037452599716	0.28150334710075264	0.36707521594459097	-1.053649715171906	-0.31089982420911066	-1.1500612274759956	2.9365824827379368	0.29613230693776826	0.7569196480106302	0.25453539704502354	0.00465186505616764	0.3892850371231473	0.8924589226762009	0.31835105730416874	0.01919577595298598	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	FALSE	TRUE
COG0364	-0.36021505070837423	0.3297369267827416	-0.2704211140223299	0.6052936620038291	0.18015610672287222	0.22898380425337275	0.26756015428483526	0.34503016686839094	-1.9994606747495955	1.4400010859190921	-1.0106927720427643	1.7543209844451473	0.05029269843936182	0.15639878719770936	0.31741867993558315	0.08622952052921395	0.08676109848997296	0.2894865500879377	0.38410511994969326	0.16702200270647527	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE
COG0365	0.02579239209224268	0.4242337766916669	-1.3871871030276086	1.6449125695764046	0.2479859188392093	0.33935906993099274	0.3721250781866876	0.49853336225546424	0.10400748644509172	1.2501029566645532	-3.727744203070573	3.299503491871622	0.9174836632853527	0.21574398845049533	4.0729162507248027e-4	0.0015744283146565297	0.9390526646441346	0.37701369638404925	0.0010921403300182435	0.009290504269855702	FALSE	FALSE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE
COG0366	0.8418511764921351	-0.6205324400711467	-1.5662924018378828	1.1152078900054785	0.2384632639274281	0.32575884842068153	0.3536376376436521	0.47576226131137056	3.530318098591224	-1.9048828391909025	-4.429088522009016	2.3440444539076464	7.620774181541106e-4	0.06115413311133711	3.6443110648824274e-5	0.022095891572762566	0.0019283201722367744	0.12870298927638374	1.2408015588247253e-4	0.06291041649415814	TRUE	FALSE	TRUE	FALSE	TRUE	TRUE	TRUE	TRUE
COG0369	-1.1227491573693558	1.8726599367573267	-0.12708774140365522	0.21298409537376886	0.2575488844511027	0.34292000491498853	0.39339934638111845	0.5148628071948869	-4.359363309851637	5.460923567936982	-0.3230502098509712	0.4136715497749087	5.0579590636612486e-5	1.5986573105852576e-6	0.7480867936291022	0.6810734219340087	1.5273339592068434e-4	7.997854145242246e-6	0.7948422182309212	0.7651092819876862	TRUE	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
COG0370	-0.13858457208910652	0.12149776297637607	0.6526809380198184	-0.7820466591150881	0.27756081872282257	0.3707013401384943	0.3974273419600304	0.5366012533626453	-0.49929443473612056	0.3277510756529351	1.6422648094641137	-1.4574074402814823	0.6192634687319871	0.7446516973154679	0.10880436767227636	0.15340544789441027	0.7045681180959775	0.8845896350063666	0.15351849137321186	0.25412766250057933	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	TRUE
COG0371	0.15437936193039226	-1.5019339866022043	0.9628986570397844	0.46791102794577016	0.2203879530349816	0.268368300331484	0.3077579741126035	0.4005617512974889	0.7004891138758752	-5.5965402200894845	3.1287529098676603	1.1681370635866388	0.48673225258308406	1.310339179634793e-6	0.00319211437548878	0.24960841787076316	0.5789865314354485	6.6892242085729526e-6	0.006709954707660088	0.3617565668383436	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE
COG0372	0.15457777286394217	-0.463334995803086	-0.4570692819827608	1.4529807798467307	0.22172148982910878	0.3018321664201416	0.3291971132233382	0.44155565895850923	0.6971709101498577	-1.5350749434642337	-1.3884364826512614	3.2905948556380293	0.48814439285804423	0.1295456564784547	0.16967261528705138	0.0016070463232459053	0.5798784476895763	0.24602434326873557	0.22783493049664647	0.009411164254192576	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	FALSE	TRUE
COG0373	-0.29541810689869746	0.011521976918134154	0.3036215757268409	1.018551825535654	0.1818980621653468	0.24159288953428346	0.26478002971348935	0.35285194609459974	-1.624086058872689	0.047691705415440704	1.1466936386984352	2.886626634227433	0.10907298672290772	0.962134146167456	0.2569517445253545	0.005743844440907092	0.16767936764864919	0.986773582752752	0.32091476794857043	0.022682598633964816	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	TRUE	TRUE
COG0377	0.9676634947791959	-1.7702796526889217	0.4307405429417332	-1.2751870967642676	0.4711515877816685	0.6346095153232351	0.6657191038039155	0.9771077241803314	2.0538262416460555	-2.7895573733829675	0.6470304674756725	-1.3050629579599184	0.04446970478501355	0.007661219163752439	0.5211637555231755	0.19877643998118516	0.07778866441414459	0.020771164574997558	0.5857238356361234	0.3069290532690081	FALSE	TRUE	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE
COG0378	-1.6613293379989307	1.3282476871589803	1.7696302735289384	0.12168442627395817	0.2560798310486124	0.3303897637915786	0.37847944441781056	0.4967844551036395	-6.4875446504162815	4.020244670766753	4.6756311330224065	0.2449441101142593	2.0436871827953085e-8	2.091344591537406e-4	2.706937895315976e-5	0.807651036318172	9.343332263902311e-8	7.412842874052627e-4	9.479696509396547e-5	0.8544735694509993	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE
COG0384	-0.5529452255120004	0.5667489629467233	1.3923965086823993	-2.6168093555371565	0.33079367290318107	0.42420948485778476	0.49506663623677927	0.6725557258132584	-1.6715713473571794	1.336012001562682	2.8125436189088036	-3.890843918357687	0.10055374606745199	0.1886999491685349	0.007532605387479251	3.6874609133911366e-4	0.1552642057884554	0.3371567459123516	0.014243619906561738	0.0035870800329710446	FALSE	FALSE	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE
COG0386	-1.1757915309964013	1.2443677418132153	1.2590654234178593	-0.2166184292533962	0.2110345880308039	0.2788231555057031	0.3076675048450931	0.4087689590114663	-5.571558396980762	4.462928265610863	4.092292502751579	-0.5299287641049081	5.346057234920713e-7	4.2951655814571745e-5	1.5930176248520308e-4	0.598608319989939	2.0618824269484953e-6	1.6938817416962867e-4	4.6645047844747595e-4	0.6946077987424674	TRUE	TRUE	TRUE	FALSE	FALSE	TRUE	FALSE	TRUE
COG0389	0.7902060211136752	-0.05252110732857221	-1.907811460530084	0.4265803709786571	0.22251464024919032	0.3029661671507647	0.3384055178026363	0.44901796274760913	3.5512540668278594	-0.17335634477771966	-5.63764879756704	0.950029634378872	7.254070366822119e-4	0.8629184665618611	4.1766338411487396e-7	0.345671096646328	0.0018435235431502946	0.9467232048557762	2.412037754359755e-6	0.4659293618560038	TRUE	FALSE	TRUE	FALSE	TRUE	TRUE	TRUE	FALSE
COG0390	-0.07381554908239073	-0.1456799531294188	-1.7116927355965623	1.5955594605612837	0.21047141394721766	0.2839636550668376	0.3702902509141089	0.46409002533780674	-0.35071531899767777	-0.5130232356501031	-4.622570352233227	3.438038685274244	0.7271424680431733	0.6106463940647076	3.022817796025484e-5	0.0013186709919708727	0.7930968285074773	0.8033372171354642	1.0460383321819411e-4	0.008251838545375064	FALSE	FALSE	TRUE	TRUE	FALSE	TRUE	TRUE	TRUE
COG0394	-0.3184401350160743	0.4742221217799443	0.14308296511280985	0.5966545259875439	0.18423231879200894	0.23736710327167354	0.25725179802148707	0.3435183463916401	-1.728470537113419	1.9978426464478665	0.556198114894648	1.7368927518861164	0.0886794807660085	0.05085455826464333	0.580703264626216	0.08893009357262727	0.1394223854145377	0.10952808305214079	0.6435515293420913	0.17130538376861423	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
COG0395	1.8755484864313403	-1.3124021063672784	-2.624258339358181	0.4500135551984137	0.2778383922273568	0.38195320619187423	0.4110699762892541	0.5592712625069349	6.750501510592416	-3.436028511063193	-6.383969860916311	0.8046427295070137	4.775806589045939e-9	0.0010335444475805824	2.0939521483899097e-8	0.4239592509161604	2.368962418532419e-8	0.00326078617606054	1.7543111061391061e-7	0.5393092226107226	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE	TRUE	TRUE
COG0396	-0.3173834709687195	-0.008866402670420982	0.3800211264652975	0.6946325920438846	0.21407856732677297	0.29090249289919273	0.3215403091209974	0.4304470654140724	-1.4825560303954215	-0.030478950462255	1.18187709498747	1.6137468410330003	0.14310004917334432	0.9757799302861014	0.24162728296243688	0.11150263200194539	0.21073859218042548	0.9910618665492829	0.3052592874943918	0.20004211950349016	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	TRUE
COG0399	0.7924808085800248	-0.994267295908873	-0.6575380516407217	-0.27557087440342887	0.3314071308363009	0.40620401411434276	0.46177656858413696	0.6100955734831006	2.3912605820526895	-2.4477042603251964	-1.4239311744569743	-0.45168476281538217	0.02024242673452726	0.018117671644111447	0.16128769712880453	0.6536945836008938	0.03844304686784949	0.044807970407964894	0.21724212128656673	0.7443777033012487	TRUE	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE
COG0403	-2.4410480877848637	2.5546308999711025	2.5314867892313373	-1.2096556377878007	0.26480571856435686	0.3602407078419124	0.4444122405353774	0.5659519964049982	-9.218260470427134	7.091455364040017	5.6962580197649135	-2.137382049134367	5.001854484156616e-13	1.156767481629402e-8	9.199005055896708e-7	0.038673547849104	5.883358406873929e-12	8.693132447781472e-8	4.655334639559288e-6	0.09484227210613601	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE	FALSE	FALSE
COG0404	-0.21980408561807166	-0.06350913240160866	-0.29687635274792284	1.125488072847775	0.19560944588992682	0.26310662886650454	0.29924620641005173	0.3929429807528101	-1.1236885039885018	-0.24138172677447828	-0.9920805891223847	2.864252901760801	0.26541075612215514	0.8102250470783974	0.3259946850335844	0.006200078376402888	0.3547589572289264	0.9217003131048848	0.39258369566286544	0.024125193860181016	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	FALSE	TRUE
COG0405	-0.9204819130348937	1.1666634364898274	0.3001703366385284	0.168557176365329	0.23775700411042192	0.32474990637865453	0.3734317872943975	0.49191019467031766	-3.8715238546974313	3.5924981457254423	0.8038157083876929	0.3426584327618935	2.661200133878272e-4	6.548768847712373e-4	0.4246248176985711	0.7330334108090452	7.125017483823936e-4	0.00210788497285742	0.489156615651446	0.8027151359140952	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
COG0406	0.8269857696347809	-0.34546466576794893	-1.0902481139376479	0.18055779363154736	0.20175914081915275	0.27327732516768005	0.29478092631513847	0.396987645330687	4.098876344720616	-1.2641541538654022	-3.6985029105041463	0.45481967954228003	1.1298836303381129e-4	0.21049084217292438	4.354243000445915e-4	0.65068769364847	3.253990520924401e-4	0.36967850014522624	0.0011551938626940602	0.7417670257672336	TRUE	FALSE	TRUE	FALSE	TRUE	TRUE	TRUE	TRUE
COG0407	-0.13900971862378506	-0.13526217045403305	-1.4629046122534193	2.0280304634086677	0.17658798792914943	0.23725049401566334	0.28773279138527036	0.3685597844449766	-0.7871980436152797	-0.5701238727245937	-5.084247107221817	5.502582074880278	0.434370995225397	0.5707956628654045	4.137906231682271e-6	8.859609207243408e-7	0.5285501130227034	0.7764781897733112	1.7934341118009048e-5	1.4552344043935e-4	FALSE	FALSE	TRUE	TRUE	FALSE	TRUE	TRUE	TRUE
