logFC	logCPM	F	PValue	feature	contrast
2.2753928275913116	4.160834001757748	3.5837398493334574	0.05834806547548055	3P7K9	Ch_vs_Vf
1.44068062719527	4.932355654502	1.8989594886376169	0.1681952712732179	3P7ND	Ch_vs_Vf
2.323431165811847	0.810801271036605	0.20135467791322173	0.6536297425251323	3P7RU	Ch_vs_Vf
1.3605221298241754	3.0261570813392376	0.788305281277907	0.3746133681192697	3P7S1	Ch_vs_Vf
-2.3300090731951055	0.371639161756709	4.420808398028863e-9	0.9999469493447228	3P7WQ	Ch_vs_Vf
4.0803789189514035	3.302887738839242	7.4189984576524814	0.006454032729573488	3P7X3	Ch_vs_Vf
-0.29381969808014796	4.516351100202907	0.08242993982227058	0.7740311301981808	3P8DY	Ch_vs_Vf
0.7481357409972157	3.8477842396860487	0.46581559535772615	0.4949187405590909	3P8PN	Ch_vs_Vf
2.305030461096657	3.975722478264333	3.9207536965016896	0.04769388376722739	3P8QX	Ch_vs_Vf
-4.56230094132062	0.9591781715610209	1.755113776652539e-9	0.9999665733738512	3P8VD	Ch_vs_Vf
1.3648689283797844	1.9364810131777783	0.25085078304779984	0.6164768082788805	3P8W1	Ch_vs_Vf
0.9944821839717456	3.5176682012771563	0.5839431721514338	0.44477111780220024	3P8YU	Ch_vs_Vf
-2.727951224649181	0.3897075153367783	2.1658248568606523e-9	0.9999628677236985	3P921	Ch_vs_Vf
-1.7612027718256569	0.3532939133057524	2.389358112775809e-9	0.9999609985701268	3P934	Ch_vs_Vf
-2.3300090731951055	0.371639161756709	4.420808398028863e-9	0.9999469493447228	3P9BR	Ch_vs_Vf
3.584301208646251	1.9183439480847884	2.6403192687002366	0.10418305467480751	3P9E3	Ch_vs_Vf
0.36177307964958266	1.3416169987303346	-4.5583912797887713e-10	1	3P9EU	Ch_vs_Vf
2.4304026534836627	3.5053101342165096	3.2873486120811126	0.06981610348023308	3P9GM	Ch_vs_Vf
-4.509106775138098	0.5799239324201929	-8.112316621199192e-11	1	3P9NT	Ch_vs_Vf
2.9975665905595137	1.4422664035399786	1.322217945561543e-9	0.9999709870806879	3P9PH	Ch_vs_Vf
2.649973286354177	1.2321449441268955	0.99560766431255	0.31837600804772276	3PAC7	Ch_vs_Vf
2.8034847325988173	1.1796715837437468	1.9714584384902955e-9	0.9999645730536639	3PCE5	Ch_vs_Vf
0.9288697982386486	2.6201793463294782	0.17591240422777948	0.6749099762413848	3PCWE	Ch_vs_Vf
3.471610275814778	2.662729685902937	9.828166814689008e-9	0.9999209000579078	3PD79	Ch_vs_Vf
3.2822669832880518	2.443957939879426	0.06547255641552477	0.7980466182998918	3PEW8	Ch_vs_Vf
2.0072512239591895	2.5514001829462023	1.4110817526180954	0.23487730145591937	3PG9Y	Ch_vs_Vf
3.606546902045872	1.9889644321304036	5.137671602756853e-9	0.9999428096075488	3PHG4	Ch_vs_Vf
-0.7903650914235326	2.316221653794101	3.171831813972725e-9	0.9999550639409203	3PICG	Ch_vs_Vf
0.7138213817848068	2.089105307850697	0.41880206585939006	0.5175356079225499	3PJ01	Ch_vs_Vf
3.7837469891166755	2.267656193681532	1.8003976211544516e-8	0.9998929407687448	3PJSQ	Ch_vs_Vf
-1.2307530476687853	2.3269559773866946	0.7009325305020604	0.4024708130985325	3PJTI	Ch_vs_Vf
-2.4757108283627214	2.9166773576366913	1.8989556850161404	0.16819569735811346	3PKD2	Ch_vs_Vf
2.013453196989968	3.455168138156656	2.442337050673906	0.11810060650339697	3PKF2	Ch_vs_Vf
0.5980213830908285	0.84061858745169	4.15080474426168e-11	0.9999948594917689	3PKI9	Ch_vs_Vf
3.836370742009933	1.6649792037989408	-1.1576371518044897e-8	1	3PKS1	Ch_vs_Vf
1.7092426119629007	4.532151043291066	2.046822001123881	0.152524724292592	3PKWK	Ch_vs_Vf
-1.100619376441441	0.7956592161088564	0.03532812612263032	0.8509098042566352	3PKX8	Ch_vs_Vf
0.08806516163161932	4.563790576809964	0.006056378443511663	0.937969081735929	3PKXT	Ch_vs_Vf
1.2951129161175663	4.62397143872024	1.9891814525501503	0.1584269355288171	3PKZY	Ch_vs_Vf
0.5359607758090184	2.206336517454031	0.4070275923807772	0.5234822589211898	3PM14	Ch_vs_Vf
0.3264570293641395	5.523001735384132	0.0930040194517156	0.7603924399502848	3PM1U	Ch_vs_Vf
0.07357116963705124	3.5224437988888244	5.777039473434241e-4	0.9808243205983106	3PM24	Ch_vs_Vf
1.8513030572089209	3.334767784874696	1.7298744967123465	0.18842735629697596	3PM3F	Ch_vs_Vf
-1.736795689004397	1.0735465798610344	0.9984554479377429	0.3176848778611122	3PM3J	Ch_vs_Vf
0.9016755990348165	5.22020618039738	1.1012788944230785	0.29398597331751414	3PM3P	Ch_vs_Vf
1.4810131453794873	4.721859333788522	2.247545974333633	0.1338269335774992	3PM7F	Ch_vs_Vf
-1.7588041179132523	0.6265596486950704	0.6243235649513784	0.42944541230879574	3PMA9	Ch_vs_Vf
2.505678628626323	1.820915927047379	-3.6445059429446314e-9	1	3PMAN	Ch_vs_Vf
-0.5992548133786583	1.018804646743556	0.547225510247355	0.4594538179622195	3PMCF	Ch_vs_Vf
-1.168326571411111	0.4256510587760029	2.4446151225801256e-9	0.9999605501684159	3PMCT	Ch_vs_Vf
1.3041866494746663	4.654395200418008	1.2792856061206053	0.25803229378253767	3PMDB	Ch_vs_Vf
2.8706171325704872	2.5233371897779246	1.883146337203127	0.1699774153961416	3Q0SI	Ch_vs_Vf
0.8082880882159974	1.127003055406202	3.354020216667143e-10	0.9999853875598743	3Q10T	Ch_vs_Vf
2.1321853372847204	4.143491967349035	3.2963381307717388	0.0694349381330952	3Q18U	Ch_vs_Vf
-2.093888169104496	1.0598251444173319	-2.1369003657460476e-9	1	3Q195	Ch_vs_Vf
0.9038391829869179	2.7149244843638805	0.5230606954768154	0.46953922986198715	3Q1ES	Ch_vs_Vf
-2.0807737258030294	1.448993080794775	1.3894481719847767	0.23849871218858962	3Q1GD	Ch_vs_Vf
1.7753345887442935	1.2367645907402198	0.34253022439143094	0.5583725451756849	3Q1HQ	Ch_vs_Vf
1.0265893930808356	2.1104130314022442	0.25286286550313564	0.6150665788576379	3Q1HZ	Ch_vs_Vf
4.850099653457402	2.8589638374915314	5.086449781558273	0.024113814622438806	3Q1SU	Ch_vs_Vf
0.9294522774568077	1.2032785216991313	0.09953043498183743	0.7523939535430141	3Q388	Ch_vs_Vf
-2.0120782931273906	2.3018175215821697	2.041227487572258	0.15308651587642993	3Q3CB	Ch_vs_Vf
0.538009144636493	3.748362315814517	0.1734502031812272	0.6770636585259228	3Q3FP	Ch_vs_Vf
2.3398297145260645	3.45775353680695	2.8262106067431265	0.0927373880063354	3Q3G3	Ch_vs_Vf
1.6240537047863726	4.0033172702940885	1.6321841367393637	0.20140164064911312	3Q3HE	Ch_vs_Vf
1.758540341109831	1.1785806776121217	0.2776951078196727	0.5982160861386066	3Q3JN	Ch_vs_Vf
0.7320527016729044	3.9278964853968548	0.5478398419249197	0.45920192705434204	3Q3JU	Ch_vs_Vf
0.8981148448875179	3.115964182607014	0.4980832766626136	0.48034376103512677	3Q3KQ	Ch_vs_Vf
0.8305299713964513	1.0951528881137602	0.18154265935032557	0.6700509725016246	3Q3MY	Ch_vs_Vf
3.190823233132141	3.703212795914389	4.655544872986967	0.03095374551959696	3Q3NH	Ch_vs_Vf
1.5048859309104499	0.7615977880257263	0.09522161373131424	0.7576411314964047	3Q3TJ	Ch_vs_Vf
0.5112301139836338	3.107421571349082	0.1339042945483309	0.7144178997893622	3Q3XG	Ch_vs_Vf
-2.916964681381655	0.5308672809985133	-8.182548911108455e-10	1	3Q40A	Ch_vs_Vf
3.2234296966185463	1.038810436680345	-3.928385671596019e-10	1	3Q465	Ch_vs_Vf
2.292985591399311	2.8242543840655703	1.7683188639508367	0.18359070227136992	3Q4NQ	Ch_vs_Vf
-2.888863975550823	0.3986403665344232	2.580677568463717e-9	0.9999594671837465	3Q4T4	Ch_vs_Vf
3.002160839501761	3.3664375786252347	3.830558916350826	0.05032654441841548	3Q505	Ch_vs_Vf
2.281095022088127	1.1430878707464696	0.4996179326221904	0.4796682822350956	3Q53V	Ch_vs_Vf
1.0626980770618168	1.7683325598772792	0.23157519588458814	0.6303584464979319	3Q5BS	Ch_vs_Vf
0.26719210376943336	1.9021840792983502	2.0483565416560926e-9	0.9999638887365956	3Q5TH	Ch_vs_Vf
1.7532845818905443	0.45659289521857954	-1.2067804813459845e-9	1	3Q630	Ch_vs_Vf
0.4563345561937749	0.6404478370156947	0.02066592499082551	0.8856928125691643	3Q672	Ch_vs_Vf
2.9061050677083937	4.094758589119306	5.84337035309252	0.015636101444359292	3Q6E5	Ch_vs_Vf
1.7554048411997618	2.0054435416743526	0.1846821486772549	0.6673801061536051	3Q6FA	Ch_vs_Vf
2.6700624996922997	1.8822897213194685	-2.2547531257128654e-8	1	3Q6WV	Ch_vs_Vf
0.2910406905502507	3.377577841166169	0.022250963917719687	0.8814214519970568	3Q6Y5	Ch_vs_Vf
4.673240704008291	5.036055347649836	0.03755184126671875	0.8463458746954341	3NTWI	Ch_vs_Vf
