logFC	logCPM	F	PValue	feature	contrast
1.9159463522801063	-1.61547738836761	2.855751025582559e-9	0.9999573616702142	30E3A	Ch_vs_Vf
3.1327578691879485	-1.3664095182270324	1.207917949714361e-8	0.9999123082513437	30EJ7	Ch_vs_Vf
3.404522675097942	-1.4548013348098696	1.4078484261488e-9	0.9999700623322991	30EZS	Ch_vs_Vf
1.8114607400604696	-1.5677986120610061	-2.859544857957661e-8	1	30FKS	Ch_vs_Vf
3.9749252035677176	-1.3323983251217495	1.5324002613012672e-8	0.9999012297571971	30FS2	Ch_vs_Vf
0.6705830412718117	-1.6610003614372222	7.575613782092423e-10	0.9999780391610786	30FXP	Ch_vs_Vf
1.4053806286877912	-1.6410438547119044	9.61454954170026e-10	0.9999752597271747	30GAR	Ch_vs_Vf
2.047873424268692	-1.5258815992023707	5.153886276544988e-9	0.9999427194170586	30GEX	Ch_vs_Vf
1.5041850813630635	-1.628770625600598	1.4002904201755504e-9	0.9999701428003258	30GI8	Ch_vs_Vf
1.3053335908264203	-1.6378583752229532	4.539969059355163e-9	0.9999462391087302	30GMR	Ch_vs_Vf
2.991064710857809	-1.542639663703132	5.4444421607212634e-9	0.9999411269266839	30H2V	Ch_vs_Vf
2.7590627852225786	-1.5016948040313192	-3.6750652369750367e-8	1	30HFK	Ch_vs_Vf
1.867562178904114	-1.6214011754117905	-2.8262373775811798e-8	1	30HQM	Ch_vs_Vf
2.5290287519667953	-1.4762383388863745	1.1403478339451251e-8	0.9999147962549941	30HQQ	Ch_vs_Vf
6.118631491782193	-0.41488780414089454	4.942869065932069e-8	0.9998226098244882	30HQS	Ch_vs_Vf
2.563549963375802	-1.537834313678966	1.3324943893554415e-10	0.9999907897226505	30HRH	Ch_vs_Vf
3.5895081777306	-1.4788727712646814	8.651546787921525e-9	0.9999257858199432	30HXS	Ch_vs_Vf
1.2448662005966518	-1.2492917983734364	-1.6578430490362225e-8	1	30I58	Ch_vs_Vf
1.6876562724196238	-1.625199973727722	4.0802131187620636e-9	0.9999490338958426	30I98	Ch_vs_Vf
4.17594688388883	-1.3312502826470276	7.772578673767132e-9	0.9999296567262157	30IAB	Ch_vs_Vf
2.1648824504379514	-1.554047844112717	3.954933667196151e-9	0.9999498224311592	30IC4	Ch_vs_Vf
5.613157232995405	-0.6948694914709693	3.524646389896506e-8	0.9998502048377499	30ICZ	Ch_vs_Vf
1.4053806286877912	-1.6410438547119044	9.61454954170026e-10	0.9999752597271747	30IF8	Ch_vs_Vf
4.737533459900431	-1.3267667184017577	-2.2865225743583082e-8	1	30IXF	Ch_vs_Vf
3.293990154957991	-1.3865751188617945	1.9918869283975835e-8	0.999887391194124	30J6F	Ch_vs_Vf
0.6705830412718117	-1.6610003614372222	7.575613782092423e-10	0.9999780391610786	30JK1	Ch_vs_Vf
1.4053806286877912	-1.6410438547119044	9.61454954170026e-10	0.9999752597271747	30JN8	Ch_vs_Vf
1.825604933942993	-1.5732998544142371	5.621929891965076e-9	0.9999401749974048	30JQE	Ch_vs_Vf
2.5367332895936117	-1.5898512441664572	1.8385507981639583e-9	0.9999657880498525	30JUF	Ch_vs_Vf
7.233640456615418	0.3223223593325508	-2.459660595347099e-8	1	30JW0	Ch_vs_Vf
0.6705830412718117	-1.6610003614372222	7.575613782092423e-10	0.9999780391610786	30K1Y	Ch_vs_Vf
5.142188605705942	-1.1385775937097646	1.205965165991238e-8	0.9999123791635629	30K4Y	Ch_vs_Vf
3.710709186150875	-1.258814739807608	1.6733341383907576e-8	0.9998967877256124	30K72	Ch_vs_Vf
3.0038872949953763	-0.4534037651341281	1.7357951277374474e-8	0.9998948790577447	30KEH	Ch_vs_Vf
2.692266930047352	-0.8840471829223175	-4.484286587896279e-8	1	30KQS	Ch_vs_Vf
3.048219097733336	-1.4722428989519023	-3.6021473901092056e-8	1	30KUD	Ch_vs_Vf
1.6539394083070469	-1.5852844017247016	6.0892901308349786e-9	0.999937737959896	30KV1	Ch_vs_Vf
5.601779342426044	-1.0069786399094127	-2.3181333738210046e-8	1	30KY2	Ch_vs_Vf
4.059850831548584	-1.4162381958366594	-3.1674381451527815e-8	1	30M63	Ch_vs_Vf
4.4532329027134105	-1.3008917100608792	2.989842670378577e-8	0.9998620365076072	30M6T	Ch_vs_Vf
3.497534849279881	-1.4744900931295264	9.789468108313387e-10	0.9999750356902994	30MGS	Ch_vs_Vf
0.5539699826846796	-1.6506382421513501	-8.970947853666484e-11	1	30MM7	Ch_vs_Vf
3.1785708539943656	-1.3968368609726116	7.837663611521397e-9	0.9999293628248326	30MV1	Ch_vs_Vf
3.556601264865989	-1.4658585650013138	1.0730137725758117e-9	0.9999738637869344	30NHG	Ch_vs_Vf
2.759246151649991	-1.4905813522062368	4.5117420349138083e-10	0.9999830522462959	30NIW	Ch_vs_Vf
2.4831932235866	-1.5830193861205124	1.8079646499648554e-9	0.9999660738185101	30P0Y	Ch_vs_Vf
3.763575892818903	-0.7549430623543399	4.971643606155362e-8	0.9998220942419868	30P2A	Ch_vs_Vf
4.628358591303429	-1.039282716855013	1.3709005961154476e-8	0.9999065793261737	30P3U	Ch_vs_Vf
1.092079423374031	-1.6509822636405358	5.420387627536583e-10	0.9999814238723645	30P45	Ch_vs_Vf
2.8303509669793225	-1.5312501337767659	2.5670726170353073e-9	0.9999595741564731	30PAS	Ch_vs_Vf
3.9423691817861584	-0.915637610444488	-9.605307768283973e-8	1	30PJ0	Ch_vs_Vf
1.6566846474131987	-1.631183895696981	1.4477754693550944e-9	0.9999696407792109	30PZ1	Ch_vs_Vf
0.8838895657525265	-1.64394380131305	6.620377193395343e-9	0.9999350795711112	30Q14	Ch_vs_Vf
1.3216013137379918	-1.6000702038877188	1.372799656607501e-10	0.9999906514642165	30Q1D	Ch_vs_Vf
3.001968533947201	-1.4917053339711808	1.0563518596385787e-9	0.9999740675043136	30Q4H	Ch_vs_Vf
3.9398723745769932	-1.2859363589715966	1.8354264567933336e-8	0.9998919042780955	30QBE	Ch_vs_Vf
1.8492211667137943	-1.6012083936510686	-3.29615626848542e-8	1	30QS8	Ch_vs_Vf
2.6020916772754856	-1.5736056095837374	7.495380272429965e-10	0.9999781557645272	30QY5	Ch_vs_Vf
2.6914235222685723	-1.4394475881469135	1.0989846731416573e-8	0.9999163558001852	30QZ1	Ch_vs_Vf
2.4831932235866	-1.5830193861205124	1.8079646499648554e-9	0.9999660738185101	30R6Y	Ch_vs_Vf
2.078309566098018	-1.6078420887794957	2.9471059986780195e-9	0.999956685042581	30R8J	Ch_vs_Vf
2.2098477408874757	-1.6020627404059093	9.610757250083184e-10	0.9999752646068407	30RFR	Ch_vs_Vf
2.657064709955482	-1.5607960896460717	2.0108024353073885e-9	0.9999642212869613	30RRH	Ch_vs_Vf
1.4053806286877912	-1.6410438547119044	9.61454954170026e-10	0.9999752597271747	30RW3	Ch_vs_Vf
3.970903907993222	-1.2328978402846738	2.604331106971174e-8	0.9998712378821994	30RWP	Ch_vs_Vf
2.7114448548588657	-1.568648306851202	-4.3354811664026386e-8	1	30S5N	Ch_vs_Vf
2.7759948455080736	-1.5164576256801447	3.5474188099710053e-9	0.999952477831944	30S73	Ch_vs_Vf
1.867562178904114	-1.6214011754117905	-2.8262373775811798e-8	1	30S7S	Ch_vs_Vf
2.3545213027148137	-1.3064212637616819	-1.1593902104076382e-7	1	30S9Z	Ch_vs_Vf
4.558499983111001	-1.0759747059792975	9.17027663847502e-9	0.9999235933371595	30SA5	Ch_vs_Vf
1.092079423374031	-1.6509822636405358	5.420387627536583e-10	0.9999814238723645	30SAZ	Ch_vs_Vf
2.8949245260417764	-1.5205600172543012	3.3570155979913783e-9	0.9999537707664549	30SE8	Ch_vs_Vf
2.4374731834585064	-1.5363765930969615	8.109438974240002e-9	0.9999281485696296	30SF9	Ch_vs_Vf
4.0577024287630366	-1.3684699468598236	1.199339397769387e-8	0.9999126201966301	30SH9	Ch_vs_Vf
2.8673973033487683	-1.5683639100179716	2.011891096745312e-9	0.9999642116028586	30SHV	Ch_vs_Vf
4.496466044300472	-1.2992040954682318	-1.5560520002865538e-9	1	30T56	Ch_vs_Vf
4.402188630024902	-1.2582540783483676	1.6183402049081757e-8	0.9998984979241058	30T5F	Ch_vs_Vf
2.829454597614538	-1.5293083927059836	2.4795453755843605e-9	0.9999602693158294	30T7R	Ch_vs_Vf
5.296119301918046	-0.9618400018218872	-2.6648281963467332e-8	1	30TG6	Ch_vs_Vf
0.764431153168494	-1.4920591712268156	1.3539442491049963e-9	0.9999706410577505	30TPN	Ch_vs_Vf
2.6020916772754856	-1.5736056095837374	7.495380272429965e-10	0.9999781557645272	30TX1	Ch_vs_Vf
3.0796627043348512	-1.5275739861973798	1.4979112625379738e-9	0.9999691195900753	30U93	Ch_vs_Vf
4.813940600426891	-1.3262253079778636	3.315403698902359e-8	0.9998547192008099	30U99	Ch_vs_Vf
3.159867624455392	-1.5680334762507568	2.3477287563692276e-9	0.9999613398109535	30UVP	Ch_vs_Vf
3.9132146874893436	-1.407056847520202	1.876440286670263e-9	0.999965437321789	30V18	Ch_vs_Vf
3.39814903078304	-1.414526080422768	8.633245431124162e-9	0.9999258643573001	30VH5	Ch_vs_Vf
5.371382444843413	-1.0475522514503433	-1.499082343693851e-8	1	30VQ4	Ch_vs_Vf
2.9962932029316853	-1.536645359420599	1.3260973095824483e-9	0.9999709445429976	30VTE	Ch_vs_Vf
3.718713926359668	-0.9204643713366645	1.3027934233783396e-8	0.9999089294851822	30VXX	Ch_vs_Vf
1.092079423374031	-1.6509822636405358	5.420387627536583e-10	0.9999814238723645	30W2H	Ch_vs_Vf
2.5799994752291004	-1.5074628317292784	-9.984297730369226e-11	1	30W2I	Ch_vs_Vf
1.092079423374031	-1.6509822636405358	5.420387627536583e-10	0.9999814238723645	30W84	Ch_vs_Vf
3.5977859892191164	-1.4010315328899154	4.595805397012034e-9	0.9999459095208121	30WRN	Ch_vs_Vf
1.6566846474131987	-1.631183895696981	1.4477754693550944e-9	0.9999696407792109	30XED	Ch_vs_Vf
2.1857672944598856	-1.555278456720549	-2.8098025357714497e-8	1	30XIZ	Ch_vs_Vf
2.141154835553199	-1.5952137279973313	1.477890914554067e-9	0.9999693266504837	30XTQ	Ch_vs_Vf
1.092079423374031	-1.6509822636405358	5.420387627536583e-10	0.9999814238723645	30XYY	Ch_vs_Vf
1.9287402779763843	-1.3732739438711659	-5.0814477476429e-11	1	30YT2	Ch_vs_Vf
0.7923219830673138	-1.6402732074095263	9.844034950684064e-11	0.999992083620832	30YV6	Ch_vs_Vf
1.7296229008403559	-1.563613438888511	1.0231305809633063e-8	0.9999192940515009	30Z6G	Ch_vs_Vf
3.311101306648202	-1.4990771822553712	2.0111439249581953e-9	0.9999642182489847	30Z6Q	Ch_vs_Vf
0.6705830412718117	-1.6610003614372222	7.575613782092423e-10	0.9999780391610786	30ZG0	Ch_vs_Vf
2.99899593981368	-1.4889601895673832	-4.987110473150751e-9	1	30ZGU	Ch_vs_Vf
4.198440860224739	-1.241065681726342	9.08953658767037e-9	0.9999239304435057	30ZH6	Ch_vs_Vf
2.2667024504726796	-1.5020249957004779	9.651856014022488e-9	0.9999216127496999	30ZSC	Ch_vs_Vf
2.168898154077404	-1.600164102332656	4.216394508344022e-9	0.9999481903530321	30ZSP	Ch_vs_Vf
4.344530391346773	-1.3141141113755122	8.731773322692971e-9	0.9999254425167519	30ZVK	Ch_vs_Vf
2.3968533657806925	-1.5615747996712614	1.6890287116457482e-9	0.9999672087079056	30ZVN	Ch_vs_Vf
1.092079423374031	-1.6509822636405358	5.420387627536583e-10	0.9999814238723645	30ZZU	Ch_vs_Vf
2.283241648040347	-1.5538333097038153	-2.254939777131641e-9	1	31014	Ch_vs_Vf
1.092079423374031	-1.6509822636405358	5.420387627536583e-10	0.9999814238723645	3101V	Ch_vs_Vf
1.092079423374031	-1.6509822636405358	5.420387627536583e-10	0.9999814238723645	3102P	Ch_vs_Vf
2.640730311538857	-1.5587814107187468	3.219670781982823e-9	0.9999547263252202	3104R	Ch_vs_Vf
