feature	metadata	value	coef	stderr	N	N.not.0	pval	qval	source
3P00P	Ch_RNA	Ch_RNA	-0.960059176355885	0.42721535172177	82	28	0.0286809771857075	0.1402218825844049	fungi
3NV04	Ch_RNA	Ch_RNA	0.826476433065424	0.367934834760055	82	45	0.028697073104406	0.1402218825844049	fungi
3NUU8	Ch_RNA	Ch_RNA	-0.777079472366239	0.346396229986679	82	10	0.0289782948176047	0.14139723039990135	fungi
COG1947	Ch_RNA	Ch_RNA	0.978746994205177	0.436242099694097	82	59	0.0290136067953542	0.14139723039990135	bacteria
3NXWX	Ch_RNA	Ch_RNA	1.09024812958922	0.485976305242715	82	64	0.0290812390336601	0.14139723039990135	fungi
COG1328	Ch_RNA	Ch_RNA	1.19050671657713	0.530822123916295	82	71	0.0291184958287014	0.14139723039990135	bacteria
COG1939	Ch_RNA	Ch_RNA	1.36916706614085	0.611242524566066	82	17	0.0291279926444113	0.14139723039990135	bacteria
COG2087	Ch_RNA	Ch_RNA	0.888404769660244	0.396287571643597	82	55	0.02910791152621	0.14139723039990135	bacteria
3NV7M	Ch_RNA	Ch_RNA	-0.841749182643166	0.375775957008614	82	7	0.0291146041466508	0.14139723039990135	fungi
COG3458	Ch_RNA	Ch_RNA	0.934786154448005	0.416958178739146	82	51	0.0291801788623847	0.1414447220847316	bacteria
COG3227	Ch_RNA	Ch_RNA	1.0312562778971	0.460120362623144	82	51	0.0292305256472182	0.1414447220847316	bacteria
COG1126	Ch_RNA	Ch_RNA	-0.997778920306589	0.445589892175785	82	63	0.0292542069319635	0.1414447220847316	bacteria
COG4625	Ch_RNA	Ch_RNA	1.14162231409232	0.510181081421315	82	28	0.0292633463177162	0.1414447220847316	bacteria
347BE	Ch_RNA	Ch_RNA	0.889789055943593	0.397289115060357	82	28	0.0292738066865111	0.1414447220847316	bacteria
COG5282	Ch_RNA	Ch_RNA	1.20880098377259	0.539971497576104	82	71	0.0293408538469967	0.14144858189586407	bacteria
3Q3BT	Ch_RNA	Ch_RNA	-0.657126547712676	0.29366327238645	82	20	0.0293418578688726	0.14144858189586407	fungi
3NVYR	Ch_RNA	Ch_RNA	-0.937208978567711	0.41880170302991	82	21	0.0293562261715017	0.14144858189586407	fungi
3NUCS	Ch_RNA	Ch_RNA	0.767959247914086	0.34365549836572	82	31	0.0294733784329163	0.1418815689562332	fungi
3NXNU	Ch_RNA	Ch_RNA	-0.77715952167998	0.347462904673417	82	6	0.0295815331510792	0.14227048182466306	fungi
COG0547	Ch_RNA	Ch_RNA	0.985005884893118	0.441293616240619	82	54	0.0296815437320265	0.14261954331128077	bacteria
3NXGM	Ch_RNA	Ch_RNA	-0.874374345231892	0.39219424058147	82	39	0.0298363638066102	0.14323107611317307	fungi
3NU5Y	Ch_RNA	Ch_RNA	-0.940451029721647	0.421671936438822	82	17	0.0299248032165374	0.1434042869504834	fungi
3P0QB	Ch_RNA	Ch_RNA	-0.95531746941191	0.427144008884577	82	40	0.0299499997570042	0.1434042869504834	fungi
3P5Q4	Ch_RNA	Ch_RNA	-0.957007492678457	0.429849545084996	82	34	0.0299707917552092	0.1434042869504834	fungi
COG0354	Ch_RNA	Ch_RNA	1.09320177278452	0.490665793820127	82	70	0.0299928772719787	0.1434042869504834	bacteria
2ZCGZ	Ch_RNA	Ch_RNA	0.90502884071238	0.406826346794429	82	58	0.0300103604928113	0.1434042869504834	bacteria
3NYZB	Ch_RNA	Ch_RNA	-0.831212298617189	0.372601481602829	82	32	0.0301242991901107	0.1438165578414927	fungi
3NYZ4	Ch_RNA	Ch_RNA	-0.957800759095444	0.431011607043428	82	37	0.0302224918427248	0.14415296797277635	fungi
3NWAG	Ch_RNA	Ch_RNA	-0.853012021878818	0.384241282704573	82	45	0.0303836005000122	0.14472307940188228	fungi
COG3025	Ch_RNA	Ch_RNA	1.18486315452951	0.532865388278066	82	58	0.0304456532170143	0.14472307940188228	bacteria
3NU32	Ch_RNA	Ch_RNA	0.857936421682793	0.38592100503599	82	24	0.0304369713825051	0.14472307940188228	fungi
3NVZF	Ch_RNA	Ch_RNA	0.837928089921024	0.377235450014786	82	53	0.0304533658137448	0.14472307940188228	fungi
COG2337	Ch_RNA	Ch_RNA	1.09910939924367	0.495200129962438	82	29	0.0304853047239925	0.14474255640186026	bacteria
30TN1	Ch_RNA	Ch_RNA	1.12851681462973	0.508009876126299	82	66	0.030573588450838	0.14502927587217773	bacteria
COG1206	Ch_RNA	Ch_RNA	1.37908242041053	0.6216296515905	82	37	0.0306518193887038	0.14518219323909085	bacteria
3NVCP	Ch_RNA	Ch_RNA	-0.824689453530552	0.372218273023971	82	37	0.030661674971441	0.14518219323909085	fungi
3P5N0	Ch_RNA	Ch_RNA	-0.787834790351522	0.355841546020102	82	7	0.0308861907697312	0.1461121981909304	fungi
COG3307	Ch_RNA	Ch_RNA	1.02952552107935	0.464338330527962	82	70	0.0309415579227177	0.14614618453234962	bacteria
3Q558	Ch_RNA	Ch_RNA	-0.953711083308219	0.430364092380872	82	38	0.0309495959165449	0.14614618453234962	fungi
3NXPE	Ch_RNA	Ch_RNA	0.840862245205115	0.379619336663109	82	37	0.0310051539607729	0.14627567644469902	fungi
3NY3S	Ch_RNA	Ch_RNA	-0.92017609456058	0.415979213566069	82	20	0.0310560247673409	0.14638284022248899	fungi
3NV9Q	Ch_RNA	Ch_RNA	-0.744046256196857	0.336397734085212	82	10	0.0311042116756035	0.14647717074407843	fungi
3P2TR	Ch_RNA	Ch_RNA	-0.777350368902837	0.351061255882722	82	23	0.031199568439468	0.1467932636351078	fungi
33MCB	Ch_RNA	Ch_RNA	-0.761189574588746	0.344356335257793	82	76	0.0312827227136195	0.14705142440154412	bacteria
COG0242	Ch_RNA	Ch_RNA	-0.957462603748716	0.433704734251917	82	67	0.0314194813126613	0.14740390333637668	bacteria
COG3642	Ch_RNA	Ch_RNA	1.11648592748944	0.50506252424926	82	61	0.0314194624739473	0.14740390333637668	bacteria
3NUMZ	Ch_RNA	Ch_RNA	-0.828337220894623	0.375094020453007	82	67	0.03144276376227	0.14740390333637668	fungi
3NXKW	Ch_RNA	Ch_RNA	-0.853576908609575	0.38694855824089	82	13	0.0314810161512566	0.14745027294629104	fungi
COG1054	Ch_RNA	Ch_RNA	1.48612096188179	0.67309953669224	82	35	0.0315464152145357	0.14754030583416464	bacteria
3NU2V	Ch_RNA	Ch_RNA	-0.936420087476791	0.424081039562748	82	10	0.03155699559292	0.14754030583416464	fungi
3NZB5	Ch_RNA	Ch_RNA	0.945545638650293	0.429246667606131	82	12	0.0316582501940307	0.14788072125675258	fungi
3NUMX	Ch_RNA	Ch_RNA	-0.875793486069178	0.397584144909427	82	42	0.0317156916821197	0.14801605121664302	fungi
33C4E	Ch_RNA	Ch_RNA	0.985414512728783	0.4467278179932	82	55	0.0317781923668636	0.14810614690224647	bacteria
3P457	Ch_RNA	Ch_RNA	-0.877099681988495	0.397859353178311	82	15	0.0318053954628767	0.14810614690224647	fungi
3Q54D	Ch_RNA	Ch_RNA	-0.762746926433715	0.346035493564514	82	4	0.0318204589516848	0.14810614690224647	fungi
3NUPF	Ch_RNA	Ch_RNA	-0.882067496762776	0.400702265853732	82	35	0.0318788303408115	0.1482451153326288	fungi
3NXSX	Ch_RNA	Ch_RNA	-0.914563167066421	0.41536360878469	82	14	0.0320667433244712	0.14883925623107386	fungi
3NW12	Ch_RNA	Ch_RNA	-0.801873431400375	0.364325086712944	82	9	0.0321136940347102	0.14883925623107386	fungi
3NV79	Ch_RNA	Ch_RNA	-0.727828833454659	0.331164789198293	82	30	0.0321285285843161	0.14883925623107386	fungi
3NVMJ	Ch_RNA	Ch_RNA	-0.906025999319013	0.411891634797562	82	40	0.0321317669796661	0.14883925623107386	fungi
3P119	Ch_RNA	Ch_RNA	-0.914084796711042	0.415723745496929	82	36	0.0322008917843716	0.14883925623107386	fungi
COG1725	Ch_RNA	Ch_RNA	1.18164960330057	0.537741218634054	82	34	0.0322239514107383	0.14883925623107386	bacteria
3P7UB	Ch_RNA	Ch_RNA	-0.823953745527643	0.372867180618941	82	5	0.0322463408482001	0.14883925623107386	fungi
318WM	Ch_RNA	Ch_RNA	0.97736065468194	0.444782487971055	82	64	0.0322615747017389	0.14883925623107386	bacteria
3NXKZ	Ch_RNA	Ch_RNA	0.974065464139379	0.443762640826171	82	37	0.0322642814505524	0.14883925623107386	fungi
3NV14	Ch_RNA	Ch_RNA	-0.823303098948842	0.374681151270766	82	12	0.0322928795977402	0.14883925623107386	fungi
3P571	Ch_RNA	Ch_RNA	-0.813836942186037	0.373469645345569	82	7	0.0323407547190834	0.14892788643446822	fungi
COG2091	Ch_RNA	Ch_RNA	1.03984888842313	0.473652785804678	82	52	0.0324487259788883	0.14905931134941938	bacteria
COG0801	Ch_RNA	Ch_RNA	-0.926878106886886	0.422272480075491	82	60	0.0324679203974505	0.14905931134941938	bacteria
COG4529	Ch_RNA	Ch_RNA	1.42080388889993	0.647301471674352	82	36	0.0324751601153162	0.14905931134941938	bacteria
33A40	Ch_RNA	Ch_RNA	1.00718559643556	0.458900167343069	82	57	0.0324911589203696	0.14905931134941938	bacteria
3NXST	Ch_RNA	Ch_RNA	-0.709766233743259	0.323569019470779	82	7	0.0325126484074325	0.14905931134941938	fungi
3NUB4	Ch_RNA	Ch_RNA	-0.943956340461563	0.430824944846883	82	38	0.0326822756063539	0.14970497874663782	fungi
COG0587	Ch_RNA	Ch_RNA	1.10658112620891	0.504838333028481	82	70	0.032747064813832	0.14986970947809206	bacteria
339QH	Ch_RNA	Ch_RNA	0.908305282255366	0.414792595850345	82	46	0.0327874156545024	0.14992240456267192	bacteria
COG0506	Ch_RNA	Ch_RNA	1.07381851724614	0.490316005251649	82	61	0.0329347296855488	0.1503592984022135	bacteria
COG2096	Ch_RNA	Ch_RNA	1.03252830928851	0.471433704361086	82	59	0.032940804170056	0.1503592984022135	bacteria
3NW6F	Ch_RNA	Ch_RNA	0.930064828988298	0.42559724150159	82	33	0.0330345438481171	0.1506549065494393	fungi
3NW7Q	Ch_RNA	Ch_RNA	-0.870981053473942	0.398565513173212	82	26	0.0330673261488684	0.15067224246097002	fungi
3NX3G	Ch_RNA	Ch_RNA	0.653682283421391	0.298989168476148	82	12	0.033241392265494	0.15127137201886687	fungi
3P1Y2	Ch_RNA	Ch_RNA	-0.992498358348091	0.454635975637639	82	18	0.0332570067739113	0.15127137201886687	fungi
COG1682	Ch_RNA	Ch_RNA	1.20366600531978	0.551266157278282	82	54	0.0333155207645945	0.15140506333490103	bacteria
3NZ88	Ch_RNA	Ch_RNA	0.700535063293191	0.320950371916436	82	26	0.0335351591799287	0.15227012452091643	fungi
COG3281	Ch_RNA	Ch_RNA	1.03186477796739	0.473186567911286	82	57	0.0336330185120452	0.15258120701930453	bacteria
3NV8V	Ch_RNA	Ch_RNA	-0.915599658816763	0.420333889927469	82	37	0.0337132108466212	0.15258354441428043	fungi
3P1CZ	Ch_RNA	Ch_RNA	-0.677242458244417	0.310768529005294	82	11	0.033707359157099	0.15258354441428043	fungi
31YKI	Ch_RNA	Ch_RNA	1.07753475531701	0.494598829165303	82	66	0.033723649523162	0.15258354441428043	bacteria
3NU3A	Ch_RNA	Ch_RNA	0.870093799427863	0.399916831101698	82	18	0.0337509282701332	0.15258354441428043	fungi
COG0698	Ch_RNA	Ch_RNA	-0.982356601642962	0.451691032377571	82	71	0.0339501280663712	0.15335075223029007	bacteria
COG1443	Ch_RNA	Ch_RNA	0.917022325848272	0.421530512130488	82	55	0.03405273977646	0.15367072618903366	bacteria
3NZ3J	Ch_RNA	Ch_RNA	-0.731709805217614	0.336821452637227	82	10	0.0340800821881046	0.15367072618903366	fungi
COG0504	Ch_RNA	Ch_RNA	-0.766409657447248	0.352750383657256	82	74	0.0342541175222776	0.1542586120480717	bacteria
3P3VF	Ch_RNA	Ch_RNA	-0.758130773150151	0.349371531889691	82	39	0.0342698012916951	0.1542586120480717	fungi
33KYV	Ch_RNA	Ch_RNA	0.95156150577098	0.438139960866122	82	46	0.0343330966396975	0.1544098351468748	bacteria
COG2885	Ch_RNA	Ch_RNA	-0.980149163077487	0.451787483420454	82	68	0.0344736931559332	0.15490815100924518	bacteria
COG4771	Ch_RNA	Ch_RNA	1.59204557281319	0.734723195098812	82	38	0.0345079903727061	0.15492836092201986	bacteria
COG0037	Ch_RNA	Ch_RNA	1.10366579821523	0.509141632297925	82	58	0.0345776119707494	0.15510699278337026	bacteria
3NUHH	Ch_RNA	Ch_RNA	-0.828923702617085	0.382961395958414	82	24	0.0346953743465519	0.1555010786445891	fungi
COG2367	Ch_RNA	Ch_RNA	1.09388874065631	0.505233189027451	82	68	0.0347520314527264	0.15558720994731018	bacteria
3NZ5F	Ch_RNA	Ch_RNA	-0.769682983098623	0.355302199572936	82	15	0.0347744446929745	0.15558720994731018	fungi
COG2049	Ch_RNA	Ch_RNA	1.06302459471582	0.49093974097563	82	62	0.0348193024404916	0.15565395820130337	bacteria
3NZ9T	Ch_RNA	Ch_RNA	-0.621183642771998	0.286826833644906	82	11	0.034956814138495	0.15613443015982434	fungi
3NZ8A	Ch_RNA	Ch_RNA	-0.985342303365749	0.455988659549994	82	42	0.0350154882862759	0.1561671514283687	fungi
COG0039	Ch_RNA	Ch_RNA	-0.632981526962498	0.292757080253517	82	81	0.0350242159194995	0.1561671514283687	bacteria
COG0439	Ch_RNA	Ch_RNA	1.28263007850444	0.593747371473133	82	46	0.0350889718329816	0.1562631453673964	bacteria
COG0488	Ch_RNA	Ch_RNA	-0.6529222004179	0.302172300196997	82	82	0.0351289231130629	0.1562631453673964	bacteria
3NU4I	Ch_RNA	Ch_RNA	0.773508842073388	0.35797346000922	82	11	0.0351359140093261	0.1562631453673964	fungi
COG0590	Ch_RNA	Ch_RNA	-0.896711638087655	0.415205860277494	82	57	0.0352652562416119	0.15670433094029082	bacteria
3NUY0	Ch_RNA	Ch_RNA	-0.822141104785599	0.380936981869781	82	41	0.035372460921657	0.15704647679905614	fungi
3NXC1	Ch_RNA	Ch_RNA	-0.858048067069421	0.398145366923897	82	38	0.0354683689497148	0.15733792676584235	fungi
3NUP5	Ch_RNA	Ch_RNA	0.763064192478462	0.354043286347086	82	30	0.0356626821458566	0.1580650336541419	fungi
3NZEE	Ch_RNA	Ch_RNA	-0.732234502781597	0.340186472090805	82	27	0.0358278654544515	0.1585460275033162	fungi
3NWQR	Ch_RNA	Ch_RNA	-0.784330663869339	0.364487334102675	82	44	0.0358626905835545	0.1585460275033162	fungi
3PKHB	Ch_RNA	Ch_RNA	0.932053561852608	0.433488228008731	82	18	0.0358586943144348	0.1585460275033162	fungi
3NUK7	Ch_RNA	Ch_RNA	0.822662960665334	0.382583880680518	82	10	0.0359415681008596	0.15864150949460457	fungi
3P5JB	Ch_RNA	Ch_RNA	-0.700135358402549	0.325649968119381	82	5	0.0359453160578273	0.15864150949460457	fungi
3NUHV	Ch_RNA	Ch_RNA	0.655818158794997	0.305409632720358	82	24	0.0360997252643824	0.15918784703097885	fungi
COG3808	Ch_RNA	Ch_RNA	0.962987114492081	0.44921699745795	82	59	0.0366057470811103	0.16128243989380714	bacteria
3NVFF	Ch_RNA	Ch_RNA	-0.920871336756881	0.430668416761434	82	18	0.0367998546210816	0.16200037610076481	fungi
321E0	Ch_RNA	Ch_RNA	0.981237084876011	0.458561856538383	82	60	0.03686246810764	0.162138723935381	bacteria
COG2761	Ch_RNA	Ch_RNA	1.38770600646375	0.649118885825985	82	35	0.0369906934089268	0.16242788431842098	bacteria
3NUA6	Ch_RNA	Ch_RNA	0.817372469344918	0.382271670419344	82	44	0.0369843111938834	0.16242788431842098	fungi
COG0580	Ch_RNA	Ch_RNA	-0.80920578812015	0.378651874201369	82	68	0.037078531238209	0.1625328618291557	bacteria
3NV92	Ch_RNA	Ch_RNA	0.739377749931095	0.346257468317724	82	61	0.037116076711512	0.1625328618291557	fungi
3NXWQ	Ch_RNA	Ch_RNA	0.89534064566632	0.419409460947527	82	41	0.0371206710532679	0.1625328618291557	fungi
3Q54S	Ch_RNA	Ch_RNA	-0.923763945827693	0.432486368041486	82	7	0.0371396499044118	0.1625328618291557	fungi
3Q3UX	Ch_RNA	Ch_RNA	-0.810955751545484	0.379564174061583	82	12	0.0371986804165667	0.16265428047580344	fungi
3Q540	Ch_RNA	Ch_RNA	0.932432666942838	0.436714960870335	82	6	0.0372684236904337	0.16282229812316368	fungi
COG3777	Ch_RNA	Ch_RNA	0.83099559100712	0.389496046992283	82	49	0.0374827238115606	0.16352313172528804	bacteria
3NUF5	Ch_RNA	Ch_RNA	-0.700586252776923	0.327415924911502	82	43	0.037491743223032	0.16352313172528804	fungi
3NU9F	Ch_RNA	Ch_RNA	-0.865767977330198	0.406521743923209	82	34	0.0375909385924523	0.1638183484846266	fungi
COG2329	Ch_RNA	Ch_RNA	-0.923671924923431	0.433883133555327	82	35	0.0377093993959609	0.1641969576713574	bacteria
3P7TZ	Ch_RNA	Ch_RNA	-0.759955664730327	0.35721985895687	82	20	0.0380066184013047	0.16532851226127823	fungi
3P731	Ch_RNA	Ch_RNA	-0.862215956353399	0.405314514404395	82	10	0.0380337195767886	0.16532851226127823	fungi
COG1331	Ch_RNA	Ch_RNA	1.12573753607385	0.528931330672422	82	68	0.03806467189397	0.16532851226127823	bacteria
3P2Q3	Ch_RNA	Ch_RNA	-1.06450801151133	0.504621392000062	82	2	0.038107208286585	0.16537510507675746	fungi
3PM2G	Ch_RNA	Ch_RNA	0.7798368213401	0.36737044409477	82	7	0.0381740540210791	0.1655270282365223	fungi
3NWEC	Ch_RNA	Ch_RNA	-0.75346855573687	0.354666514358346	82	8	0.0382570588544818	0.1657487074870424	fungi
3P0AW	Ch_RNA	Ch_RNA	-0.911488669969991	0.429446924076961	82	25	0.0383981081212	0.16614028640180584	fungi
COG5006	Ch_RNA	Ch_RNA	1.055039940173	0.497025401036705	82	54	0.0384113530015331	0.16614028640180584	bacteria
COG0431	Ch_RNA	Ch_RNA	-0.657097159297093	0.310077702133825	82	73	0.0385648637982107	0.16666560838478586	bacteria
3NXYN	Ch_RNA	Ch_RNA	-0.999013263437855	0.471777883966059	82	15	0.0387600338177892	0.1673699466932608	fungi
3NWFV	Ch_RNA	Ch_RNA	1.02759098892151	0.4860452671042	82	50	0.0388974121848802	0.16753574369591143	fungi
COG0612	Ch_RNA	Ch_RNA	1.10038070137505	0.519965715160043	82	62	0.0389595526309592	0.16753574369591143	bacteria
COG0654	Ch_RNA	Ch_RNA	1.34804034532821	0.637403180166865	82	43	0.0389353876945198	0.16753574369591143	bacteria
3NVD5	Ch_RNA	Ch_RNA	-0.78218767551585	0.369358135512266	82	24	0.0389391200210876	0.16753574369591143	fungi
3NW6K	Ch_RNA	Ch_RNA	-0.881438846360067	0.416950068434637	82	49	0.0389577322049498	0.16753574369591143	fungi
COG4975	Ch_RNA	Ch_RNA	1.38907502080473	0.65696546460323	82	19	0.0390513971412762	0.1677919121797479	bacteria
COG1445	Ch_RNA	Ch_RNA	0.930345255190168	0.441222196762399	82	72	0.0395573830059878	0.16979355182935532	bacteria
3NVSQ	Ch_RNA	Ch_RNA	-0.911562722649153	0.432151528133938	82	11	0.0395825706515058	0.16979355182935532	fungi
3NVVS	Ch_RNA	Ch_RNA	-0.93473208809606	0.443867620968401	82	8	0.0397164882661808	0.17022755358274852	fungi
3NZ0I	Ch_RNA	Ch_RNA	-0.57175215428349	0.271350579446658	82	4	0.0397714673672616	0.17029252084379115	fungi
COG1144	Ch_RNA	Ch_RNA	0.743579969461101	0.35293810964053	82	50	0.0398047320919161	0.17029252084379115	bacteria
3P8XA	Ch_RNA	Ch_RNA	-0.779990182708153	0.370786365626282	82	39	0.0398299106262839	0.17029252084379115	fungi
COG1309	Ch_RNA	Ch_RNA	-0.62736869592562	0.298106868898814	82	81	0.0399531927498204	0.1706792515253215	bacteria
3NZP3	Ch_RNA	Ch_RNA	-0.903427897691094	0.429276479678316	82	23	0.0400223195425403	0.17083418661877425	fungi
3NW1B	Ch_RNA	Ch_RNA	-0.680999321221123	0.32388116482795	82	27	0.0401533467696667	0.17125287108736437	fungi
COG1251	Ch_RNA	Ch_RNA	1.512833559233	0.719301272346922	82	34	0.0402239936237926	0.17141355971319486	bacteria
3NV9Y	Ch_RNA	Ch_RNA	0.74829574425887	0.356233585093192	82	39	0.0403028181683752	0.171608805616202	fungi
3P1T7	Ch_RNA	Ch_RNA	-0.68227534495532	0.324756010261278	82	13	0.0404795255743312	0.17222017468162676	fungi
COG0358	Ch_RNA	Ch_RNA	1.01573086042285	0.484232976029004	82	68	0.0405843043116533	0.17240055147774513	bacteria
COG0463	Ch_RNA	Ch_RNA	1.13641010244937	0.54189496364254	82	50	0.0405882429330179	0.17240055147774513	bacteria
3P7GU	Ch_RNA	Ch_RNA	-0.719124299375312	0.345482983691366	82	2	0.0406682611802614	0.17244555100139025	fungi
3NUM7	Ch_RNA	Ch_RNA	0.885747986223996	0.422721144648727	82	40	0.0407042597630712	0.17244555100139025	fungi
3NZR8	Ch_RNA	Ch_RNA	1.00660458084469	0.480570403524821	82	28	0.0407082311402211	0.17244555100139025	fungi
3NVQC	Ch_RNA	Ch_RNA	-0.83225950995389	0.397542310026383	82	40	0.0408062949416965	0.17244555100139025	fungi
COG0425	Ch_RNA	Ch_RNA	0.814256079442202	0.388690699042303	82	23	0.0408420114587133	0.17244555100139025	bacteria
COG3340	Ch_RNA	Ch_RNA	0.901832056310918	0.430186179783215	82	61	0.0408360781349582	0.17244555100139025	bacteria
3NWHR	Ch_RNA	Ch_RNA	0.856576381987206	0.40925334437062	82	3	0.0408303426316887	0.17244555100139025	fungi
3NXXB	Ch_RNA	Ch_RNA	-0.923985788978819	0.4416555938897	82	36	0.0409005959703874	0.17244555100139025	fungi
3NYG7	Ch_RNA	Ch_RNA	-0.877211418131577	0.418884593598165	82	7	0.040926285153846	0.17244555100139025	fungi
COG1346	Ch_RNA	Ch_RNA	0.928675838469788	0.443701253274843	82	45	0.0409636959966757	0.17244555100139025	bacteria
COG1902	Ch_RNA	Ch_RNA	-0.660190558780513	0.315344061488101	82	81	0.0409623982075795	0.17244555100139025	bacteria
3NX2R	Ch_RNA	Ch_RNA	0.71394409949483	0.341432510914876	82	44	0.0410831450732326	0.17280847187357307	fungi
COG0010	Ch_RNA	Ch_RNA	1.475850626704	0.706458260417644	82	34	0.0412959023585588	0.17356297199850218	bacteria
3NX6Q	Ch_RNA	Ch_RNA	-0.789875114841102	0.378761128809656	82	42	0.0415364682326688	0.1744211849462983	fungi
3NVPF	Ch_RNA	Ch_RNA	-1.02235196524398	0.49031439976736	82	30	0.0415801516969696	0.1744211849462983	fungi
3NXX7	Ch_RNA	Ch_RNA	-0.780796184973783	0.374077923139677	82	8	0.041600744245703	0.1744211849462983	fungi
3NXDJ	Ch_RNA	Ch_RNA	-0.923130098963519	0.44221736485084	82	19	0.0416602825795897	0.17453006376413124	fungi
3NV17	Ch_RNA	Ch_RNA	-0.829799664747307	0.398520275178968	82	50	0.0417840077197474	0.1749074526046431	fungi
3NVAR	Ch_RNA	Ch_RNA	0.809022758507926	0.388323169924713	82	32	0.0418932306575175	0.17512691305295716	fungi
COG2264	Ch_RNA	Ch_RNA	1.14854516093301	0.551424768143835	82	33	0.0419158069815216	0.17512691305295716	bacteria
COG1528	Ch_RNA	Ch_RNA	-0.706830447291373	0.339314100028513	82	78	0.0419374892769632	0.17512691305295716	bacteria
COG2050	Ch_RNA	Ch_RNA	-0.922060081008	0.442827635749783	82	58	0.0420036236902927	0.17526231104801906	bacteria
3NX3H	Ch_RNA	Ch_RNA	-0.798017837797905	0.383162720732606	82	31	0.0420510782725276	0.17531961181946354	fungi
COG0690	Ch_RNA	Ch_RNA	-0.840588714926122	0.403884170793762	82	76	0.0421246313614082	0.1754195019005425	bacteria
3NWHC	Ch_RNA	Ch_RNA	-0.825937083490336	0.396648671866517	82	12	0.0421425193063623	0.1754195019005425	fungi
COG1493	Ch_RNA	Ch_RNA	1.15819967231645	0.556877281118946	82	28	0.0422428576782241	0.17564602248819655	bacteria
COG0573	Ch_RNA	Ch_RNA	-0.880550539437624	0.423288214314808	82	68	0.0422645074308009	0.17564602248819655	bacteria
COG1938	Ch_RNA	Ch_RNA	-0.652078857927345	0.313646931558727	82	82	0.0423448513348474	0.17583936269159078	bacteria
3NWIA	Ch_RNA	Ch_RNA	-0.806182900575693	0.387753847843514	82	25	0.0424614495725236	0.17618282228854767	fungi
3446A	Ch_RNA	Ch_RNA	1.03300754035277	0.49788770208581	82	57	0.0427170509561117	0.17697573607229602	bacteria
COG0670	Ch_RNA	Ch_RNA	1.26518766893808	0.609509797747556	82	29	0.0427206287306658	0.17697573607229602	bacteria
3NUS7	Ch_RNA	Ch_RNA	-1.05294031713502	0.507888234750265	82	41	0.0428905293950196	0.1774193851062488	fungi
3P3G4	Ch_RNA	Ch_RNA	-0.882863221398618	0.426157060242712	82	6	0.0429280621606658	0.1774193851062488	fungi
3NYAG	Ch_RNA	Ch_RNA	1.00367286702924	0.484583669498129	82	56	0.0429657175919017	0.1774193851062488	fungi
3NX0J	Ch_RNA	Ch_RNA	-0.776816407055207	0.37527553956764	82	11	0.0429965382077434	0.1774193851062488	fungi
3P3RK	Ch_RNA	Ch_RNA	-0.778772669200665	0.375665143228027	82	24	0.042998350689339	0.1774193851062488	fungi
3NXE8	Ch_RNA	Ch_RNA	0.805788829574489	0.389351599942917	82	24	0.0430964917394804	0.17759552753663677	fungi
COG1349	Ch_RNA	Ch_RNA	-0.634780118338861	0.306485995900546	82	81	0.0431093586749828	0.17759552753663677	bacteria
